(0, 0)
(672, 575)
(704, 608)
(864, 767)
(896, 799)
(992, 896)
(1024, 927)
(1120, 1024)
(1152, 1055)
(1184, 1088)
(1312, 1215)
(1408, 1312)
(1504, 1408)
(1536, 1439)
(1632, 1536)
(1664, 1567)
(1728, 1632)
(1760, 1664)
(1792, 1696)
(1856, 1760)
(1888, 1792)
(1920, 1824)
(1952, 1856)
(1984, 1888)
(2048, 1952)
(2080, 1984)
(2112, 2016)
(2144, 2048)
(2176, 2080)
(2208, 2112)
(2240, 2144)
(2272, 2176)
(2304, 2208)
(2336, 2240)
(2368, 2272)
(2400, 2304)
(2432, 2336)
(2464, 2368)
(2528, 2432)
(2560, 2464)
(2656, 2560)
(2688, 2592)
(2720, 2624)
(2752, 2656)
(2784, 2688)
(2816, 2720)
(2848, 2752)
(2880, 2784)
(2912, 2816)
(2944, 2848)
(2976, 2880)
(3104, 3007)
(3200, 3104)
(3264, 3168)
(3296, 3200)
(3424, 3327)
(3552, 3455)
(3584, 3488)
(3648, 3552)
(3680, 3584)
(3712, 3616)
(3744, 3648)
(3776, 3680)
(3808, 3712)
(3936, 3839)
(3968, 3871)
(4000, 3904)
(4064, 3968)
(4096, 4000)
(4128, 4032)
(4224, 4128)
(4256, 4159)
(4288, 4192)
(4320, 4224)
(4352, 4256)
(4384, 4288)
(4416, 4320)
(4448, 4352)
(4512, 4416)
(4544, 4448)
(4576, 4480)
(4672, 4576)
(4704, 4608)
(4736, 4640)
(4768, 4672)
(4800, 4704)
(4832, 4736)
(4928, 4832)
(4960, 4863)
(4992, 4896)
(5024, 4928)
(5056, 4960)
(5088, 4992)
(5120, 5024)
(5152, 5056)
(5184, 5088)
(5216, 5120)
(5312, 5216)
(5344, 5247)
(5376, 5280)
(5408, 5312)
(5440, 5344)
(5472, 5376)
(5504, 5408)
(5536, 5440)
(5568, 5472)
(5600, 5504)
(5632, 5536)
(5664, 5568)
(5696, 5600)
(5728, 5632)
(5920, 5824)
(6080, 5984)
(6112, 6015)
